case_id,denomination,security_thread,watermark,serial_valid,brightness,blur,risk_label
CC-01724,500,True,False,True,0.79,0.509,0
CC-01725,100,True,True,True,0.596,0.86,0
CC-01726,200,True,False,False,0.415,0.972,0
CC-01727,100,False,True,True,0.666,0.584,0
CC-01728,2000,False,True,True,0.438,0.226,1
CC-01729,200,True,True,True,0.534,0.513,0
CC-01730,200,True,True,False,0.467,0.211,0
CC-01731,2000,True,True,True,0.348,0.375,0
CC-01732,200,True,True,False,0.449,0.678,1
CC-01733,200,True,True,False,0.346,0.991,1
CC-01734,100,True,False,True,0.768,0.01,1
CC-01735,200,False,False,True,0.612,0.416,0
CC-01736,200,False,True,True,0.337,0.815,0
CC-01737,100,False,True,True,0.426,0.585,0
CC-01738,100,True,True,True,0.54,0.08,1
CC-01739,500,True,True,False,0.441,0.424,1
CC-01740,500,False,True,False,0.71,0.667,0
CC-01741,500,True,True,True,0.56,0.43,1
CC-01742,200,True,True,True,0.63,0.226,0
CC-01743,2000,True,True,False,0.331,0.574,0
CC-01744,2000,False,True,False,0.617,0.986,0
CC-01745,200,True,True,True,0.303,0.659,0
CC-01746,100,False,False,True,0.477,0.205,0
CC-01747,2000,False,True,False,0.769,0.898,0
CC-01748,500,True,True,True,0.646,0.898,1
CC-01749,200,True,True,True,0.45,0.711,1
CC-01750,500,True,True,True,0.583,0.875,1
CC-01751,500,False,True,True,0.596,0.052,0
CC-01752,100,True,False,False,0.466,0.148,0
CC-01753,500,False,True,True,0.482,0.128,0
CC-01754,100,True,True,True,0.535,0.737,1
CC-01755,100,True,True,True,0.382,0.373,0
CC-01756,100,False,True,True,0.34,0.348,0
CC-01757,2000,True,True,True,0.693,0.334,0
CC-01758,2000,False,True,True,0.316,0.973,1
CC-01759,500,True,True,True,0.655,0.278,0
CC-01760,500,True,True,True,0.732,0.675,1
CC-01761,500,True,True,True,0.69,0.892,0
CC-01762,100,False,True,True,0.303,0.651,0
CC-01763,200,True,True,True,0.54,0.132,0
CC-01764,2000,True,True,True,0.358,0.7,1
CC-01765,100,True,False,True,0.43,0.637,0
CC-01766,500,True,True,True,0.605,0.394,1
CC-01767,200,True,False,True,0.671,0.815,0
CC-01768,2000,True,True,True,0.47,0.7,0
CC-01769,100,True,True,False,0.579,0.258,1
CC-01770,100,True,True,True,0.492,0.295,0
CC-01771,500,True,False,True,0.647,0.819,1
CC-01772,500,True,True,False,0.603,0.381,1
CC-01773,2000,True,True,True,0.443,0.956,0
CC-01774,200,True,True,True,0.641,0.059,0
CC-01775,2000,True,False,True,0.33,0.09,1
CC-01776,100,True,True,False,0.751,0.027,0
CC-01777,100,True,True,False,0.573,0.84,0
CC-01778,100,True,True,True,0.591,0.223,0
CC-01779,200,True,True,True,0.754,0.255,0
CC-01780,100,True,True,True,0.691,0.723,0
CC-01781,200,True,True,True,0.616,0.8,1
CC-01782,200,True,True,False,0.569,0.763,0
CC-01783,100,True,False,True,0.379,0.747,0
CC-01784,100,True,False,True,0.777,0.169,0
CC-01785,500,True,True,False,0.634,0.101,0
CC-01786,100,True,False,True,0.422,0.203,0
CC-01787,500,True,True,True,0.635,0.568,0
CC-01788,200,True,True,False,0.315,0.885,0
CC-01789,500,False,True,True,0.688,0.018,1
CC-01790,2000,True,True,True,0.45,0.431,1
CC-01791,200,True,True,True,0.464,0.091,0
CC-01792,100,True,True,True,0.764,0.382,1
CC-01793,500,False,True,False,0.317,0.38,0
CC-01794,100,False,True,True,0.585,0.821,0
CC-01795,100,False,True,True,0.769,0.531,0
CC-01796,100,True,True,True,0.308,0.635,0
CC-01797,100,False,True,True,0.577,0.052,0
CC-01798,2000,False,True,False,0.453,0.01,0
CC-01799,500,True,True,True,0.678,0.708,0
CC-01800,2000,False,True,True,0.416,0.246,1
CC-01801,200,True,True,True,0.582,0.243,1
CC-01802,200,True,True,True,0.744,0.706,0
CC-01803,100,False,True,False,0.792,0.975,1
CC-01804,100,False,True,True,0.709,0.4,0
CC-01805,2000,True,True,True,0.767,0.958,0
CC-01806,500,True,False,True,0.682,0.098,0
CC-01807,100,True,True,True,0.577,0.001,1
CC-01808,200,True,True,True,0.395,0.614,0
CC-01809,500,True,True,True,0.373,0.284,0
CC-01810,200,True,True,True,0.497,0.76,0
CC-01811,200,True,True,False,0.353,0.197,0
CC-01812,200,True,True,False,0.458,0.053,0
CC-01813,500,True,True,True,0.597,0.761,1
CC-01814,100,True,False,False,0.407,0.38,0
CC-01815,200,True,True,True,0.492,0.775,0
CC-01816,200,True,False,True,0.762,0.801,1
CC-01817,100,True,True,False,0.356,0.965,0
CC-01818,100,True,False,True,0.375,0.373,0
CC-01819,200,True,False,True,0.682,0.087,1
CC-01820,200,True,True,True,0.506,0.336,0
CC-01821,200,False,True,True,0.797,0.487,1
CC-01822,200,True,True,True,0.726,0.88,0
CC-01823,100,False,True,True,0.632,0.618,0
CC-01824,2000,False,True,True,0.705,0.902,0
CC-01825,2000,True,True,False,0.411,0.107,0
CC-01826,2000,True,True,False,0.639,0.694,0
CC-01827,200,True,False,False,0.781,0.58,0
CC-01828,100,False,True,True,0.306,0.625,0
CC-01829,200,True,False,False,0.328,0.385,1
CC-01830,2000,True,True,False,0.788,0.412,1
CC-01831,100,False,True,True,0.719,0.046,0
CC-01832,500,False,True,False,0.307,0.204,0
CC-01833,2000,False,True,True,0.465,0.588,1
CC-01834,100,True,True,True,0.676,0.087,0
CC-01835,2000,False,True,True,0.764,0.334,0
CC-01836,200,False,True,True,0.651,0.752,0
CC-01837,500,True,False,True,0.483,0.517,1
CC-01838,100,True,True,True,0.788,0.182,1
CC-01839,2000,False,True,True,0.302,0.753,1
CC-01840,2000,False,True,False,0.56,0.64,1
CC-01841,2000,True,True,True,0.315,0.182,0
CC-01842,200,True,True,False,0.462,0.743,0
CC-01843,2000,True,True,True,0.713,0.025,1
CC-01844,200,True,True,True,0.481,0.768,1
CC-01845,500,True,True,True,0.779,0.1,1
CC-01846,2000,False,True,True,0.553,0.642,1
CC-01847,100,True,False,True,0.364,0.033,0
CC-01848,100,False,True,True,0.326,0.334,0
CC-01849,500,True,False,True,0.401,0.103,1
CC-01850,2000,True,False,False,0.623,0.013,0
CC-01851,200,True,False,True,0.532,0.475,1
CC-01852,100,True,False,True,0.382,0.039,0
CC-01853,500,True,True,True,0.412,0.301,1
CC-01854,2000,True,False,True,0.359,0.061,0
CC-01855,2000,False,True,True,0.343,0.002,1
CC-01856,2000,True,True,True,0.733,0.826,0
CC-01857,200,False,False,True,0.604,0.172,0
CC-01858,2000,True,False,True,0.405,0.104,0
CC-01859,500,True,True,True,0.71,0.812,1
CC-01860,200,False,False,True,0.585,0.04,0
CC-01861,2000,True,True,True,0.325,0.371,1
CC-01862,500,False,False,False,0.488,0.096,0
CC-01863,200,True,False,True,0.482,0.767,0
CC-01864,100,True,True,False,0.617,0.735,0
CC-01865,500,True,True,True,0.516,0.449,0
CC-01866,100,False,True,False,0.53,0.12,0
CC-01867,200,True,False,False,0.744,0.413,0
CC-01868,2000,True,False,True,0.533,0.164,1
CC-01869,200,True,False,True,0.356,0.289,0
CC-01870,200,True,False,True,0.479,0.374,1
CC-01871,2000,True,True,True,0.663,0.466,0
CC-01872,500,False,True,False,0.379,0.11,1
CC-01873,500,True,False,False,0.594,0.801,0
CC-01874,100,True,False,True,0.566,0.792,0
CC-01875,2000,True,True,False,0.366,0.707,0
CC-01876,100,True,True,True,0.361,0.488,0
CC-01877,500,True,False,True,0.545,0.063,1
CC-01878,500,True,True,True,0.344,0.772,0
CC-01879,500,False,True,False,0.634,0.041,0
CC-01880,2000,False,True,False,0.343,0.247,0
CC-01881,500,True,False,False,0.499,0.135,0
CC-01882,2000,True,True,True,0.511,0.392,0
CC-01883,500,True,True,False,0.784,0.458,0
CC-01884,200,False,True,True,0.501,0.67,0
CC-01885,100,False,True,True,0.367,0.632,1
CC-01886,2000,True,False,True,0.557,0.07,1
CC-01887,2000,True,False,True,0.535,0.749,0
CC-01888,500,True,True,False,0.656,0.009,0
CC-01889,500,True,True,False,0.373,0.611,1
CC-01890,2000,False,True,False,0.487,0.442,0
CC-01891,500,False,False,True,0.615,0.982,1
CC-01892,2000,True,False,True,0.758,0.365,1
CC-01893,200,True,True,False,0.342,0.062,0
CC-01894,200,True,True,True,0.749,0.598,1
CC-01895,500,True,True,True,0.348,0.004,0
CC-01896,200,True,True,True,0.433,0.434,0
CC-01897,200,True,False,True,0.727,0.986,0
CC-01898,200,True,False,True,0.36,0.591,0
CC-01899,2000,True,True,True,0.468,0.229,0
CC-01900,100,True,True,True,0.397,0.719,0
CC-01901,500,True,False,True,0.546,0.109,1
CC-01902,2000,True,True,False,0.431,0.811,0
CC-01903,2000,True,True,True,0.417,0.285,1
CC-01904,200,True,True,True,0.712,0.502,1
CC-01905,100,True,True,True,0.507,0.065,0
CC-01906,100,False,True,False,0.336,0.578,0
CC-01907,100,True,True,True,0.376,0.738,0
CC-01908,2000,False,True,True,0.4,0.908,1
CC-01909,2000,True,True,True,0.613,0.665,0
CC-01910,2000,True,True,False,0.501,0.134,0
CC-01911,500,True,False,False,0.777,0.291,0
CC-01912,100,True,True,True,0.591,0.572,0
CC-01913,100,True,False,False,0.595,0.869,1
CC-01914,200,True,True,True,0.317,0.724,0
CC-01915,100,True,True,True,0.43,0.377,0
CC-01916,100,True,True,True,0.392,0.8,0
CC-01917,500,True,True,True,0.484,0.139,1
CC-01918,200,True,True,False,0.328,0.365,1
CC-01919,200,True,True,False,0.621,0.996,1
CC-01920,2000,True,True,True,0.643,0.714,0
CC-01921,100,True,True,True,0.767,0.135,0
CC-01922,200,True,True,True,0.714,0.645,0
CC-01923,200,True,False,True,0.565,0.026,1
CC-01924,2000,True,True,True,0.508,0.653,0
CC-01925,2000,True,True,True,0.583,0.11,0
CC-01926,500,True,False,True,0.671,0.648,1
CC-01927,100,False,True,True,0.779,0.224,0
CC-01928,100,False,True,True,0.407,0.445,0
CC-01929,200,True,True,True,0.628,0.186,0
CC-01930,100,True,True,True,0.65,0.473,1
CC-01931,200,True,True,True,0.641,0.271,0
CC-01932,100,True,False,True,0.304,0.382,0
CC-01933,200,True,True,False,0.672,0.316,1
CC-01934,2000,True,True,True,0.757,0.62,1
CC-01935,100,True,True,False,0.361,0.649,0
CC-01936,500,False,False,True,0.444,0.387,0
CC-01937,200,True,False,True,0.679,0.308,0
CC-01938,200,True,True,True,0.669,0.487,0
CC-01939,100,True,True,True,0.339,0.368,1
CC-01940,100,True,True,True,0.622,0.491,0
CC-01941,200,False,False,True,0.694,0.454,0
CC-01942,2000,True,True,True,0.302,0.699,1
CC-01943,2000,True,False,True,0.751,0.651,0
CC-01944,200,True,False,False,0.612,0.704,0
CC-01945,200,True,True,False,0.432,0.955,1
CC-01946,200,True,True,True,0.737,0.526,0
CC-01947,2000,True,True,True,0.712,0.106,1
CC-01948,500,True,True,True,0.376,0.296,0
CC-01949,2000,False,True,True,0.758,0.484,0
CC-01950,500,True,True,True,0.759,0.386,1
CC-01951,2000,True,True,True,0.718,0.041,0
CC-01952,2000,False,False,True,0.541,0.568,1
CC-01953,200,False,False,True,0.473,0.391,0
CC-01954,200,True,False,True,0.355,0.8,0
CC-01955,2000,True,True,True,0.603,0.801,1
CC-01956,200,True,True,True,0.626,0.99,0
CC-01957,200,False,False,True,0.721,0.367,1
CC-01958,2000,True,True,True,0.333,0.117,1
CC-01959,500,True,True,False,0.663,0.568,1
CC-01960,200,True,True,False,0.569,0.056,0
CC-01961,200,True,True,True,0.795,0.269,0
CC-01962,500,True,True,False,0.471,0.966,0
CC-01963,500,True,True,True,0.63,0.386,0
CC-01964,100,False,True,True,0.582,0.277,0
CC-01965,2000,True,True,False,0.675,0.072,1
CC-01966,2000,True,True,False,0.583,0.832,1
CC-01967,100,True,True,True,0.469,0.615,0
CC-01968,2000,False,True,True,0.697,0.901,1
CC-01969,500,False,True,False,0.415,0.816,0
CC-01970,2000,True,False,True,0.407,0.662,0
CC-01971,2000,True,True,True,0.416,0.311,0
CC-01972,500,True,False,True,0.486,0.796,0
CC-01973,2000,True,False,False,0.605,0.092,1
CC-01974,2000,False,True,True,0.746,0.042,0
CC-01975,200,False,True,True,0.665,0.358,0
CC-01976,100,True,True,True,0.756,0.94,0
CC-01977,200,False,True,True,0.382,0.876,0
CC-01978,200,False,True,True,0.784,0.639,0
CC-01979,200,False,True,True,0.563,0.44,0
CC-01980,200,True,True,True,0.701,0.04,0
CC-01981,2000,False,True,False,0.778,0.487,0
CC-01982,100,True,False,True,0.551,0.676,1
CC-01983,100,True,True,True,0.465,0.655,1
CC-01984,200,False,True,False,0.418,0.938,0
CC-01985,2000,True,False,False,0.4,0.804,0
CC-01986,500,True,True,True,0.529,0.806,0
CC-01987,2000,False,True,True,0.6,0.797,1
CC-01988,200,True,True,True,0.362,0.476,1
CC-01989,500,True,True,True,0.693,0.538,1
CC-01990,200,True,False,True,0.588,0.902,0
CC-01991,500,True,False,True,0.764,0.5,0
CC-01992,2000,True,True,True,0.571,0.671,0
CC-01993,2000,False,True,True,0.619,0.648,1
CC-01994,200,True,True,True,0.408,0.179,0
CC-01995,200,True,True,True,0.47,0.291,0
CC-01996,2000,True,True,True,0.514,0.902,0
CC-01997,500,True,False,True,0.6,0.046,1
CC-01998,200,True,True,True,0.524,0.533,0
CC-01999,2000,False,True,True,0.607,0.079,0
